qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS,QD
0.05689,0.0001,0.056,0.056,0.0008201605378218104,6.000329e-05,0.0,0.0,0.0,0.0,1.252103e-08,0.0,1.204156e-06,6.000329e-05,0.0008189438608218105
0.05738,0.0001,0.0565,0.0565,0.0008302080103645354,5.490591e-05,0.0,0.0,0.0,0.0,1.233244e-08,0.0,8.909345e-07,5.490591e-05,0.0008293047433645354
0.05787,0.0001,0.057,0.057,0.0008402673288236426,5.008574e-05,0.0,0.0,0.0,0.0,1.214205e-08,0.0,6.550523e-07,5.008574e-05,0.0008396001344236426
0.05836,0.0001,0.0575,0.0575,0.0008503189796626174,4.554426e-05,0.0,0.0,0.0,0.0,1.195009e-08,0.0,4.786008e-07,4.554426e-05,0.0008498284287626174
0.05886,0.0001,0.058,0.058,0.0008603473156214601,4.128146e-05,0.0,0.0,0.0,0.0,1.175681e-08,0.0,3.474865e-07,4.128146e-05,0.0008599880723214601
0.05935,0.0001,0.0585,0.0585,0.0008703398323521394,3.72957e-05,0.0,0.0,0.0,0.0,1.156242e-08,0.0,2.507088e-07,3.72957e-05,0.0008700775611521394
0.05984,0.0001,0.059,0.059,0.0008802865572827628,3.35837e-05,0.0,0.0,0.0,0.0,1.136715e-08,0.0,1.797497e-07,3.35837e-05,0.0008800954403827628
0.06033,0.0001,0.0595,0.0595,0.0008901795404085276,3.014049e-05,0.0,0.0,0.0,0.0,1.11712e-08,0.0,1.28066e-07,3.014049e-05,0.0008900403032085275
0.06083,0.0001,0.06,0.06,0.0009000124353074765,2.695953e-05,0.0,0.0,0.0,0.0,1.097478e-08,0.0,9.067062e-08,2.695953e-05,0.0008999107899074765
0.06132,0.0001,0.0605,0.0605,0.0009097801569391066,2.403281e-05,0.0,0.0,0.0,0.0,1.077807e-08,0.0,6.379199e-08,2.403281e-05,0.0009097055868791065
