Z,A,E0,ThetaDeg,nu,cross,error,dataSet
6,12,0.32,60,0.0428,23300,640.9024887,1
6,12,0.32,60,0.0478,24740,682.4419682,1
6,12,0.32,60,0.0528,25830,712.0221626,1
6,12,0.32,60,0.0578,26260,732.0758431,1
6,12,0.32,60,0.0628,26370,747.6969707,1
6,12,0.32,60,0.0678,25960,749.1119009,1
6,12,0.32,60,0.0728,24810,733.3583299,1
6,12,0.32,60,0.0778,22320,677.7705807,1
6,12,0.32,60,0.0828,20460,638.3922305,1
6,12,0.32,60,0.0878,18140,585.8530874,1
6,12,0.32,60,0.0928,15960,543.588668,1
6,12,0.32,60,0.0978,14210,507.1189604,1
6,12,0.32,60,0.1028,12220,468.7551173,1
6,12,0.32,60,0.1078,10730,436.4093949,1
6,12,0.32,60,0.1128,9320,414.3005672,1
6,12,0.32,60,0.1178,8150,386.094548,1
6,12,0.32,60,0.1228,7140,368.7707147,1
6,12,0.32,60,0.1278,6180,352.387514,1
6,12,0.32,60,0.1328,5680,339.5658404,1
6,12,0.32,60,0.1378,5260,336.8486901,1
6,12,0.32,60,0.1428,4600,332.9624603,1
6,12,0.32,60,0.1478,4180,340.424676,1
6,12,0.32,60,0.1528,3810,348.4342693,1
6,12,0.32,60,0.1578,3390,356.5064375,1
6,12,0.32,60,0.1628,3050,365.1314832,1
6,12,0.32,60,0.1678,2860,394.1723481,1
6,12,0.3201,90,0.0082,230,20.52218312,1
6,12,0.3201,90,0.0132,220,10.92520023,1
6,12,0.3201,90,0.0182,330,30.71742177,1
6,12,0.3201,90,0.0232,600,32.31098884,1
6,12,0.3201,90,0.0282,1520,67.26187627,1
6,12,0.3201,90,0.0332,1230,55.72396253,1
6,12,0.3201,90,0.0382,1630,68.28440525,1
6,12,0.3201,90,0.0432,1950,80.13114251,1
6,12,0.3201,90,0.0482,2260,100.7126606,1
6,12,0.3201,90,0.0532,2730,113.9348937,1
6,12,0.3201,90,0.0582,3100,135.070352,1
6,12,0.3201,90,0.0632,3550,148.1249473,1
6,12,0.3201,90,0.0682,3820,159.4896862,1
6,12,0.3201,90,0.0732,4190,180.616832,1
6,12,0.3201,90,0.0782,4480,192.1670107,1
6,12,0.3201,90,0.0832,4790,212.7854318,1
6,12,0.3201,90,0.0882,4970,223.3391144,1
6,12,0.3201,90,0.0932,5210,234.4304588,1
6,12,0.3201,90,0.0982,5330,244.4658667,1
6,12,0.3201,90,0.1032,5230,243.6004105,1
6,12,0.3201,90,0.1082,5240,243.6863558,1
6,12,0.3201,90,0.1132,5030,241.9098179,1
6,12,0.3201,90,0.1182,4750,230.4886114,1
6,12,0.3201,90,0.1232,4410,227.7701473,1
6,12,0.3201,90,0.1282,4130,216.3856742,1
