  0.07071  0.00500 -0.00022  0.00000  0.8441933E-08            NaN  0.0000000E+00            NaN  0.0000000E+00            NaN  0.0000000E+00  0.0000000E+00  0.8441933E-08            NaN
  0.07517  0.00500  0.02528  0.02550  0.4887885E-02  0.1405184E-01  0.1698362E-02  0.1599688E-18  0.0000000E+00  0.0000000E+00  0.1695290E-04  0.0000000E+00  0.3172570E-02  0.1405184E-01
  0.07534  0.00500  0.02578  0.02600  0.4641744E-02  0.1286543E-01  0.1573366E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1791402E-04  0.0000000E+00  0.3050463E-02  0.1286543E-01
  0.07551  0.00500  0.02628  0.02650  0.4355573E-02  0.1158751E-01  0.1431681E-02  0.3355436E-18  0.0000000E+00  0.0000000E+00  0.1885425E-04  0.0000000E+00  0.2905038E-02  0.1158751E-01
  0.07569  0.00500  0.02678  0.02700  0.4046662E-02  0.1028415E-01  0.1275497E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1977188E-04  0.0000000E+00  0.2751393E-02  0.1028415E-01
  0.07587  0.00500  0.02728  0.02750  0.3730425E-02  0.9014093E-02  0.1107208E-02  0.8787566E-19  0.0000000E+00  0.0000000E+00  0.2066539E-04  0.0000000E+00  0.2602551E-02  0.9014093E-02
  0.07605  0.00500  0.02778  0.02800  0.3419112E-02  0.7824955E-02  0.9293329E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2153347E-04  0.0000000E+00  0.2468246E-02  0.7824955E-02
  0.07624  0.00500  0.02828  0.02850  0.3121178E-02  0.6751165E-02  0.7444233E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2237497E-04  0.0000000E+00  0.2354380E-02  0.6751165E-02
  0.07643  0.00500  0.02878  0.02900  0.2841284E-02  0.5813491E-02  0.5549793E-03  0.4701653E-19  0.0000000E+00  0.0000000E+00  0.2318889E-04  0.0000000E+00  0.2263115E-02  0.5813491E-02
  0.07662  0.00500  0.02928  0.02950  0.2580798E-02  0.5020016E-02  0.3633688E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2397439E-04  0.0000000E+00  0.2193455E-02  0.5020016E-02
  0.07681  0.00500  0.02978  0.03000  0.2338605E-02  0.4368135E-02  0.1717655E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2473078E-04  0.0000000E+00  0.2142109E-02  0.4368135E-02
  0.07701  0.00500  0.03028  0.03050  0.2129903E-02  0.3847156E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2545745E-04  0.0000000E+00  0.2104445E-02  0.3847156E-02
  0.07721  0.00500  0.03078  0.03100  0.2101513E-02  0.3441053E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2615393E-04  0.0000000E+00  0.2075359E-02  0.3441053E-02
  0.07741  0.00500  0.03128  0.03150  0.2076770E-02  0.3131055E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2681986E-04  0.0000000E+00  0.2049950E-02  0.3131055E-02
  0.07761  0.00500  0.03178  0.03200  0.2051435E-02  0.2897798E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2745496E-04  0.0000000E+00  0.2023980E-02  0.2897798E-02
  0.07782  0.00500  0.03228  0.03250  0.2022167E-02  0.2722950E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2805905E-04  0.0000000E+00  0.1994108E-02  0.2722950E-02
  0.07803  0.00500  0.03278  0.03300  0.1986588E-02  0.2590270E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2863203E-04  0.0000000E+00  0.1957956E-02  0.2590270E-02
  0.07824  0.00500  0.03328  0.03350  0.1943228E-02  0.2486161E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2917386E-04  0.0000000E+00  0.1914054E-02  0.2486161E-02
  0.07846  0.00500  0.03378  0.03400  0.1891400E-02  0.2399825E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2968461E-04  0.0000000E+00  0.1861715E-02  0.2399825E-02
  0.07868  0.00500  0.03428  0.03450  0.1831056E-02  0.2323128E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3016437E-04  0.0000000E+00  0.1800892E-02  0.2323128E-02
  0.07890  0.00500  0.03478  0.03500  0.1762633E-02  0.2250286E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3061332E-04  0.0000000E+00  0.1732020E-02  0.2250286E-02
  0.07912  0.00500  0.03528  0.03550  0.1686924E-02  0.2177474E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3103169E-04  0.0000000E+00  0.1655892E-02  0.2177474E-02
  0.07935  0.00500  0.03578  0.03600  0.1604962E-02  0.2102414E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3141975E-04  0.0000000E+00  0.1573543E-02  0.2102414E-02
  0.07958  0.00500  0.03628  0.03650  0.1517936E-02  0.2024001E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3177782E-04  0.0000000E+00  0.1486159E-02  0.2024001E-02
  0.07981  0.00500  0.03678  0.03700  0.1427114E-02  0.1941964E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3210627E-04  0.0000000E+00  0.1395007E-02  0.1941964E-02
  0.08004  0.00500  0.03728  0.03750  0.1333784E-02  0.1856611E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3240552E-04  0.0000000E+00  0.1301379E-02  0.1856611E-02
  0.08027  0.00500  0.03778  0.03800  0.1239218E-02  0.1768607E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3267600E-04  0.0000000E+00  0.1206542E-02  0.1768607E-02
  0.08051  0.00500  0.03828  0.03850  0.1144623E-02  0.1678826E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3291818E-04  0.0000000E+00  0.1111705E-02  0.1678826E-02
  0.08075  0.00500  0.03878  0.03900  0.1051123E-02  0.1588230E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3313258E-04  0.0000000E+00  0.1017990E-02  0.1588230E-02
  0.08100  0.00500  0.03928  0.03950  0.9597309E-03  0.1497789E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3331973E-04  0.0000000E+00  0.9264112E-03  0.1497789E-02
  0.08124  0.00500  0.03978  0.04000  0.8713365E-03  0.1408422E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3348018E-04  0.0000000E+00  0.8378564E-03  0.1408422E-02
  0.08149  0.00500  0.04028  0.04050  0.7866932E-03  0.1320960E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3361451E-04  0.0000000E+00  0.7530787E-03  0.1320960E-02
  0.08174  0.00500  0.04078  0.04100  0.7064146E-03  0.1236125E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3372333E-04  0.0000000E+00  0.6726912E-03  0.1236125E-02
  0.08199  0.00500  0.04128  0.04150  0.6309737E-03  0.1154512E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3380725E-04  0.0000000E+00  0.5971664E-03  0.1154512E-02
  0.08224  0.00500  0.04178  0.04200  0.5607070E-03  0.1076591E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3386689E-04  0.0000000E+00  0.5268401E-03  0.1076591E-02
  0.08250  0.00500  0.04228  0.04250  0.4958219E-03  0.1002700E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3390291E-04  0.0000000E+00  0.4619190E-03  0.1002700E-02
  0.08276  0.00500  0.04278  0.04300  0.4364067E-03  0.9330603E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3391595E-04  0.0000000E+00  0.4024908E-03  0.9330603E-03
  0.08302  0.00500  0.04328  0.04350  0.3824436E-03  0.8677805E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3390669E-04  0.0000000E+00  0.3485370E-03  0.8677805E-03
  0.08328  0.00500  0.04378  0.04400  0.3338225E-03  0.8068705E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3387579E-04  0.0000000E+00  0.2999468E-03  0.8068705E-03
  0.08355  0.00500  0.04428  0.04450  0.2903560E-03  0.7502557E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3382393E-04  0.0000000E+00  0.2565320E-03  0.7502557E-03
  0.08382  0.00500  0.04478  0.04500  0.2517941E-03  0.6977913E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3375180E-04  0.0000000E+00  0.2180423E-03  0.6977913E-03
  0.08408  0.00500  0.04528  0.04550  0.2178396E-03  0.6492778E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3366008E-04  0.0000000E+00  0.1841795E-03  0.6492778E-03
  0.08436  0.00500  0.04578  0.04600  0.1881613E-03  0.6044750E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3354945E-04  0.0000000E+00  0.1546119E-03  0.6044750E-03
  0.08463  0.00500  0.04628  0.04650  0.1624074E-03  0.5631161E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3342061E-04  0.0000000E+00  0.1289868E-03  0.5631161E-03
  0.08491  0.00500  0.04678  0.04700  0.1402161E-03  0.5249196E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3327424E-04  0.0000000E+00  0.1069419E-03  0.5249196E-03
  0.08518  0.00500  0.04728  0.04750  0.1212262E-03  0.4896002E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3311103E-04  0.0000000E+00  0.8811515E-04  0.4896002E-03
  0.08546  0.00500  0.04778  0.04800  0.1050844E-03  0.4568781E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3293165E-04  0.0000000E+00  0.7215276E-04  0.4568781E-03
  0.08575  0.00500  0.04828  0.04850  0.9145255E-04  0.4264859E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3273679E-04  0.0000000E+00  0.5871576E-04  0.4264859E-03
  0.08603  0.00500  0.04878  0.04900  0.8001201E-04  0.3981747E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3252711E-04  0.0000000E+00  0.4748490E-04  0.3981747E-03
  0.08631  0.00500  0.04928  0.04950  0.7046738E-04  0.3717173E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3230329E-04  0.0000000E+00  0.3816410E-04  0.3717173E-03
  0.08660  0.00500  0.04978  0.05000  0.6254863E-04  0.3469114E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3206598E-04  0.0000000E+00  0.3048266E-04  0.3469114E-03
  0.08689  0.00500  0.05028  0.05050  0.5601212E-04  0.3235800E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3181583E-04  0.0000000E+00  0.2419629E-04  0.3235800E-03
  0.08718  0.00500  0.05078  0.05100  0.5064071E-04  0.3015715E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3155350E-04  0.0000000E+00  0.1908720E-04  0.3015715E-03
  0.08748  0.00500  0.05128  0.05150  0.4624312E-04  0.2807588E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3127962E-04  0.0000000E+00  0.1496351E-04  0.2807588E-03
  0.08777  0.00500  0.05178  0.05200  0.4265273E-04  0.2610375E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3099481E-04  0.0000000E+00  0.1165793E-04  0.2610375E-03
  0.08807  0.00500  0.05228  0.05250  0.3972591E-04  0.2423236E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3069968E-04  0.0000000E+00  0.9026228E-05  0.2423236E-03
  0.08837  0.00500  0.05278  0.05300  0.3734011E-04  0.2245510E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3039486E-04  0.0000000E+00  0.6945246E-05  0.2245510E-03
  0.08867  0.00500  0.05328  0.05350  0.3539179E-04  0.2076686E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3008093E-04  0.0000000E+00  0.5310863E-05  0.2076686E-03
  0.08897  0.00500  0.05378  0.05400  0.3379436E-04  0.1916378E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2975848E-04  0.0000000E+00  0.4035882E-05  0.1916378E-03
  0.08928  0.00500  0.05428  0.05450  0.3247602E-04  0.1764297E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2942807E-04  0.0000000E+00  0.3047946E-05  0.1764297E-03
  0.08958  0.00500  0.05478  0.05500  0.3137783E-04  0.1620228E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2909028E-04  0.0000000E+00  0.2287554E-05  0.1620228E-03
  0.08989  0.00500  0.05528  0.05550  0.3045184E-04  0.1484005E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2874564E-04  0.0000000E+00  0.1706202E-05  0.1484005E-03
  0.09020  0.00500  0.05578  0.05600  0.2965939E-04  0.1355494E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2839470E-04  0.0000000E+00  0.1264690E-05  0.1355494E-03
